Subplot_ID,Rep,Awning,Treatment,Genotype,Grid_Location,Jul_16_notes,Jul_11_notes,Jul_12_notes,Jul_11_weather,Jul_21_notes,Jul_21_weather,Jul_21_IR,Jul_21_IR_std,Jul_21_IR_obs,Jul_21_IR_se,,Jul_11_IR,Jul_11_IR_std,Jul_11_IR_obs,Jul_11_IR_se,Jul_16_IR,Jul_16_IR_std,Jul_16_IR_obs,Jul_16_IR_se
61029,2,10,dry,TB_0441,E11,,,,,,,39.5603125,1.069503232,16,0.267375808,,37.3514375,0.495776155,16,0.123944039,31.68925,0.591768029,16,0.147942007
61030,2,10,dry,TB_0433,E12,,,,,,,39.2840625,0.448638454,16,0.112159614,,36.2498125,0.570656606,16,0.142664152,30.17925,0.769987749,16,0.192496937
61031,2,10,dry,TB_0296,F7,,,,,,,35.1573125,0.125498855,16,0.031374714,,36.7954375,0.376597569,16,0.094149392,34.4106875,0.296532116,16,0.074133029
61032,2,10,dry,TB_0050,F8,,,,,,,35.5171875,0.23085413,16,0.057713532,,36.6911875,0.330758566,16,0.082689642,32.2800625,0.276221522,16,0.06905538
61033,2,10,dry,TB_0127,F9,,,,,,,36.211875,0.381703528,16,0.095425882,,37.1914375,0.436099219,16,0.109024805,32.302,0.310611225,16,0.077652806
61034,2,10,dry,B100,F10,,,,,,,36.188625,0.460653286,16,0.115163322,,35.9863125,0.521832377,16,0.130458094,31.2579375,0.532597843,16,0.133149461
61035,2,10,dry,TB_0191,F11,,,,,,,37.9193125,0.510643087,16,0.127660772,,35.9516875,0.542813991,16,0.135703498,30.314125,0.403242669,16,0.100810667
61036,2,10,dry,TB_0558,F12,,,,,,,39.7148125,1.082057375,16,0.270514344,,35.3190625,0.377199588,16,0.094299897,30.148125,0.222587773,16,0.055646943
61037,2,10,dry,TB_0339,G7,,,,,,,35.8535,0.253461897,16,0.063365474,,39.716,0.812804364,16,0.203201091,34.9463125,0.36015547,16,0.090038867
61038,2,10,dry,TB_0156,G8,,,,,,,36.980125,0.539137444,16,0.134784361,,36.692875,0.411139048,16,0.102784762,33.091875,0.574909022,16,0.143727255
61039,2,10,dry,TB_0068,G9,,,,,,,35.9375625,0.253973481,16,0.06349337,,34.9774375,0.435530017,16,0.108882504,30.4729375,0.186660286,16,0.046665072
61040,2,10,dry,TB_0409,G10,,,,,,,36.78825,0.355539121,16,0.08888478,,35.8903125,0.460955055,16,0.115238764,31.515125,0.781092301,16,0.195273075
61041,2,10,dry,TB_0579,G11,,,,,,,37.1295,0.27178987,16,0.067947467,,36.7965,0.402396985,16,0.100599246,30.507625,0.150546947,16,0.037636737
61042,2,10,dry,TB_0467,G12,,,,,,,38.483875,1.498135903,16,0.374533976,,34.8666875,0.27951809,16,0.069879522,29.4646875,0.282968248,16,0.070742062
61043,2,10,dry,TB_0610,H7,,,,,,,35.0245625,0.149059258,16,0.037264815,,35.596375,0.344857048,16,0.086214262,32.937875,0.321352947,16,0.080338237
61044,2,10,dry,TB_0527,H8,,,,,,,35.627375,0.241948996,16,0.060487249,,35.546,0.423841637,16,0.105960409,32.9763125,0.218110895,16,0.054527724
61045,2,10,dry,B100,H9,,,,,,,36.180875,0.359361819,16,0.089840455,,35.9388125,0.824906881,16,0.20622672,30.0295625,0.515727314,16,0.128931829
61046,2,10,dry,TB_0125,H10,,,,,,,37.5031875,0.537510213,16,0.134377553,,35.84175,0.465909076,16,0.116477269,33,1.323275633,16,0.330818908
61047,2,10,dry,TB_0354,H11,,,,,,,36.546,0.470343421,16,0.117585855,,36.054625,0.495455868,16,0.123863967,30.008625,0.187710726,16,0.046927682
61048,2,10,dry,TB_0015,H12,,,,,,,36.788,0.682578933,16,0.170644733,,34.619875,0.349196196,16,0.087299049,28.8259375,0.235494506,16,0.058873627
61049,2,10,dry,B100,I7,,,,,,,35.0344375,0.249496284,16,0.062374071,,35.5685625,0.557049964,16,0.139262491,31.1335,0.272363483,16,0.068090871
61050,2,10,dry,TB_0407,I8,,,,,,,36.0143125,0.21381385,16,0.053453463,,36.3196875,0.750450506,16,0.187612627,32.4216875,0.50706485,16,0.126766213
61051,2,10,dry,TB_0478,I9,,,,,,,36.2584375,0.336059314,16,0.084014828,,36.0146875,0.270557626,16,0.067639407,32.8685625,0.203269925,16,0.050817481
61052,2,10,dry,TB_0430,I10,,,,,,,38.9883125,0.762087197,16,0.190521799,,35.625125,0.209589718,16,0.05239743,32.305375,0.224324727,16,0.056081182
61053,2,10,dry,TB_0103,I11,,,,,,,37.1160625,0.686426346,16,0.171606587,,35.1716875,0.553385907,16,0.138346477,31.09275,0.276715136,16,0.069178784
61054,2,10,dry,TB_0611,I12,,,,,,,38.4838125,0.862824989,16,0.215706247,,34.8209375,0.484844094,16,0.121211024,30.8041875,0.447162792,16,0.111790698
61055,2,10,dry,TB_0266,J7,,,,,,,35.858625,0.293625811,16,0.073406453,,35.8408125,0.45233958,16,0.113084895,32.4726875,0.284728811,16,0.071182203
61056,2,10,dry,TB_0344,J8,,,,,,,36.0049375,0.200709896,16,0.050177474,,34.7084375,0.330764966,16,0.082691241,32.8653125,0.204857583,16,0.051214396
61057,2,10,dry,TB_0130,J9,,,,,,,36.63625,0.155762854,16,0.038940713,,34.274,0.120791832,16,0.030197958,32.577125,0.294310918,16,0.07357773
61058,2,10,dry,TB_0430,J10,,,,,,,37.0575625,0.22837658,16,0.057094145,,34.6918125,0.198263535,16,0.049565884,32.3210625,0.368881457,16,0.092220364
61059,2,10,dry,B100,J11,,,,,,,35.1395625,0.16828744,16,0.04207186,,34.0084375,0.39240132,16,0.09810033,29.796125,0.20730328,16,0.05182582
61060,2,10,dry,TB_0594,J12,,,,,,,37.3703125,0.621230791,16,0.155307698,,35.7396875,0.252117623,16,0.063029406,31.13775,0.452506722,16,0.11312668
61101,2,11,dry,TB_0503,A18,,,,,,,37.194375,0.335654957,16,0.083913739,,36.852875,0.303347518,16,0.075836879,29.4544375,0.560433162,16,0.140108291
61102,2,11,dry,B100,A17,,,,,,,35.671625,0.282311382,16,0.070577846,,36.6798125,0.392512118,16,0.098128029,29.871875,0.392800182,16,0.098200046
61103,2,11,dry,TB_0285,A16,,,,,,,36.00825,0.354411343,16,0.088602836,,36.7604375,0.304445281,16,0.07611132,31.181375,0.303731213,16,0.075932803
61104,2,11,dry,TB_0056,A15,,,,,,,35.1140625,0.151159725,16,0.037789931,,37.3385625,0.595426454,16,0.148856614,31.097625,0.362664193,16,0.090666048
61105,2,11,dry,TB_0540,A14,,,,,,,34.8874375,0.16286312,16,0.04071578,,35.774,0.243041835,16,0.060760459,31.3893125,0.564898896,16,0.141224724
61106,2,11,dry,TB_0034,A13,,,,,,,34.6165,0.194581945,16,0.048645486,,36.7925625,0.86127982,16,0.215319955,33.9908125,0.371877438,16,0.09296936
61107,2,11,dry,TB_0605,B18,beam,beam,beam,,,,35.679375,0.377010146,16,0.094252536,,34.6150625,0.309846084,16,0.077461521,28.8535625,0.543490444,16,0.135872611
61108,2,11,dry,TB_0551,B17,beam,beam,beam,,,,35.6079375,0.406733241,16,0.10168331,,34.3554375,0.44164646,16,0.110411615,28.631625,0.395469489,16,0.098867372
61109,2,11,dry,B100,B16,beam,beam,beam,,,,37.6645625,0.444158375,16,0.111039594,,36.1496875,1.364100422,16,0.341025106,29.3861875,0.773759844,16,0.193439961
61110,2,11,dry,TB_0137,B15,beam,,beam,,,,36.17775,0.40643138,16,0.101607845,,36.1064375,0.407573955,16,0.101893489,31.8999375,0.379149657,16,0.094787414
61111,2,11,dry,TB_0254,B14,,,,,,,35.3904375,0.398148208,16,0.099537052,,36.942625,0.714024451,16,0.178506113,34.00225,0.94009074,16,0.235022685
61112,2,11,dry,TB_0167,B13,,,,,,,34.691375,0.098572393,16,0.024643098,,35.729875,0.321091654,16,0.080272913,33.9235625,0.406579056,16,0.101644764
61113,2,11,dry,TB_0165,C18,,,,,,,36.43825,0.207807764,16,0.051951941,,36.37725,0.422622684,16,0.105655671,29.8040625,0.38590456,16,0.09647614
61114,2,11,dry,TB_0420,C17,,,,,,,36.874625,0.347385641,16,0.08684641,,35.9604375,0.3237118,16,0.08092795,31.3531875,0.568715772,16,0.142178943
61115,2,11,dry,TB_0358,C16,,,,,,,37.9631875,0.5797617,16,0.144940425,,37.427,0.452705938,16,0.113176485,32.513625,0.605439992,16,0.151359998
61116,2,11,dry,TB_0444,C15,,,,,,,36.272,0.29701762,16,0.074254405,,36.4219375,0.370458899,16,0.092614725,32.0940625,0.225651197,16,0.056412799
61117,2,11,dry,TB_0265,C14,,,,,,,35.9255,0.233583104,16,0.058395776,,35.98275,0.182582767,16,0.045645692,33.502375,0.292123005,16,0.073030751
61118,2,11,dry,B100,C13,,,,,,,34.944625,0.408399131,16,0.102099783,,37.245125,0.794867274,16,0.198716819,33.4570625,0.67914971,16,0.169787428
61119,2,11,dry,TB_0343,D18,sparse,sparse,sparse,,sparse,,42.95275,2.393237765,16,0.598309441,,44.3735625,4.044257245,16,1.011064311,40.025375,2.669923791,16,0.667480948
61120,2,11,dry,B100,D17,,,,,,,36.595125,0.336211813,16,0.084052953,,36.267375,0.668949612,16,0.167237403,31.0005,0.545653736,16,0.136413434
61121,2,11,dry,TB_0447,D16,,,,,,,38.241375,0.481975501,16,0.120493875,,39.457375,1.163196967,16,0.290799242,33.41975,0.705967846,16,0.176491962
61122,2,11,dry,TB_0488,D15,,,,,,,37.3935,0.408992257,16,0.102248064,,37.572125,0.837000986,16,0.209250246,33.434375,0.919946511,16,0.229986628
61123,2,11,dry,TB_0352,D14,,,,,,,37.136125,0.746153682,16,0.18653842,,38.9319375,1.72075338,16,0.430188345,35.0899375,0.464417983,16,0.116104496
61124,2,11,dry,TB_0424,D13,,,,,,,35.2186875,0.187180739,16,0.046795185,,38.5068125,1.278875455,16,0.319718864,36.2383125,1.107048251,16,0.276762063
61125,2,11,dry,TB_0211,E18,,,,,,,39.82775,0.903062678,16,0.225765669,,38.1995,0.833925176,16,0.208481294,35.977375,1.540739471,16,0.385184868
61126,2,11,dry,TB_0436,E17,,,,,,,41.46275,0.870939148,16,0.217734787,,41.0925,1.270392275,16,0.317598069,33.27425,0.896345283,16,0.224086321
61127,2,11,dry,TB_0046,E16,,,,,,,40.46675,0.574938779,16,0.143734695,,38.565375,0.702840226,16,0.175710057,35.9644375,1.976991855,16,0.494247964
61128,2,11,dry,TB_0417,E15,,,,,,,38.66,0.313103604,16,0.078275901,,41.797875,2.206617649,16,0.551654412,35.2748125,0.458864427,16,0.114716107
61129,2,11,dry,TB_0316,E14,,,,,,,36.5823125,0.307151367,16,0.076787842,,39.437,1.064603901,16,0.266150975,35.835875,0.935543826,16,0.233885956
61130,2,11,dry,TB_0260,E13,,,,,,,35.5721875,0.137304148,16,0.034326037,,38.6093125,2.075163117,16,0.518790779,40.725375,1.818926712,16,0.454731678
61131,2,11,dry,TB_0258,F18,,,,,,,37.3035,0.425180432,16,0.106295108,,36.3736875,1.347475502,16,0.336868876,30.294,0.300854339,16,0.075213585
61132,2,11,dry,TB_0598,F17,,,,,,,39.8090625,0.345002892,16,0.086250723,,39.0904375,1.277438007,16,0.319359502,33.552,0.702035991,16,0.175508998
61133,2,11,dry,TB_0161,F16,,,,,,,39.3681875,0.637646529,16,0.159411632,,39.129,1.125186918,16,0.281296729,32.8839375,0.516790669,16,0.129197667
61134,2,11,dry,B100,F15,,,,,,,38.09325,0.70237013,16,0.175592533,,39.1659375,1.103018856,16,0.275754714,33.46925,1.163192991,16,0.290798248
61135,2,11,dry,TB_0387,F14,,,,,,,36.8635,0.27882898,16,0.069707245,,38.2266875,0.718793686,16,0.179698421,33.62775,0.688527463,16,0.172131866
61136,2,11,dry,TB_0456,F13,,,,,,,35.1768125,0.202565617,16,0.050641404,,36.9799375,0.677398206,16,0.169349551,34.8153125,0.632625926,16,0.158156482
61137,2,11,dry,TB_0384,G18,,,,,,,38.2880625,0.299059073,16,0.074764768,,37.577375,0.482236716,16,0.120559179,30.61275,0.338114675,16,0.084528669
61138,2,11,dry,TB_0269,G17,,,,,,,43.286,1.291449418,16,0.322862355,,42.8701875,2.939042616,16,0.734760654,40.7850625,1.163444797,16,0.290861199
61139,2,11,dry,TB_0267,G16,,,,,,,37.0638125,0.468933004,16,0.117233251,,37.327625,0.781168686,16,0.195292172,30.7369375,0.326976547,16,0.081744137
61140,2,11,dry,TB_0148,G15,,,,,,,40.1061875,0.862437725,16,0.215609431,,41.506625,1.702441536,16,0.425610384,37.487625,1.213592676,16,0.303398169
61141,2,11,dry,TB_0597,G14,,,,,,,36.1098125,0.270919968,16,0.067729992,,35.8336875,0.363807956,16,0.090951989,32.28875,0.4627249,16,0.115681225
61142,2,11,dry,TB_0555,G13,,,,,,,34.764625,0.164713438,16,0.04117836,,35.548,0.660698217,16,0.165174554,32.077,0.610481777,16,0.152620444
61143,2,11,dry,TB_0129,H18,,,,,,,42.933375,0.987587962,16,0.246896991,,39.2864375,0.800916472,16,0.200229118,35.360625,1.028244515,16,0.257061129
61144,2,11,dry,TB_0310,H17,,,,,,,37.1709375,0.429256018,16,0.107314005,,36.856375,0.930426202,16,0.23260655,30.947875,0.832581918,16,0.208145479
61145,2,11,dry,B100,H16,,,,,,,36.9569375,0.475974855,16,0.118993714,,36.9606875,0.775884331,16,0.193971083,29.5289375,0.696048128,16,0.174012032
61146,2,11,dry,TB_0493,H15,,,,,,,37.8925,0.799145877,16,0.199786469,,38.009625,0.638851665,16,0.159712916,32.465375,0.968803996,16,0.242200999
61147,2,11,dry,TB_0048,H14,,,,,,,35.934375,0.190386931,16,0.047596733,,36.58325,0.847416112,16,0.211854028,31.6288125,0.858574339,16,0.214643585
61148,2,11,dry,TB_0547,H13,,,,,,,35.268125,0.223951446,16,0.055987861,,35.9973125,0.476317362,16,0.11907934,33.1619375,1.216187566,16,0.304046892
61149,2,11,dry,B100,I18,,,,,,,35.4566875,0.296603601,16,0.0741509,,35.6375625,0.289342927,16,0.072335732,30.046375,0.196909751,16,0.049227438
61150,2,11,dry,TB_0335,I17,,,,,,,36.187,0.319994792,16,0.079998698,,35.826375,0.839090053,16,0.209772513,30.896625,0.457918024,16,0.114479506
61151,2,11,dry,TB_0531,I16,,,,,,,36.0143125,0.215290105,16,0.053822526,,35.4310625,0.395572407,16,0.098893102,32.0044375,0.308717556,16,0.077179389
61152,2,11,dry,TB_0157,I15,,,,,,,36.286625,0.293321411,16,0.073330353,,36.14075,0.435985703,16,0.108996426,32.7794375,0.445580366,16,0.111395091
61153,2,11,dry,TB_0446,I14,,,,,,,35.7100625,0.33375789,16,0.083439473,,37.0983125,0.685125363,16,0.171281341,33.2755,0.435257012,16,0.108814253
61154,2,11,dry,TB_0590,I13,,,,,,,34.7365,0.28709023,16,0.071772557,,35.3984375,0.219692199,16,0.05492305,33.5969375,0.095734681,16,0.02393367
61155,2,11,dry,BLANK,J18,blank,blank,blank,,blank,,47.516125,2.469199705,16,0.617299926,,52.2990625,0.947007601,16,0.2367519,53.611125,2.080537491,16,0.520134373
61156,2,11,dry,TB_0341,J17,,,,,,,35.69625,0.197232688,16,0.049308172,,36.212,0.455373253,16,0.113843313,30.7074375,0.265600193,16,0.066400048
61157,2,11,dry,TB_0047,J16,,,,,,,35.6064375,0.186696891,16,0.046674223,,35.3271875,0.219923689,16,0.054980922,31.3309375,0.511169831,16,0.127792458
61158,2,11,dry,TB_0475,J15,,,,,,,35.6285625,0.238498349,16,0.059624587,,34.6384375,0.11564657,16,0.028911643,30.6364375,0.409569037,16,0.102392259
61159,2,11,dry,B100,J14,,,,,,,35.5476875,0.359581,16,0.08989525,,34.847125,0.272487523,16,0.068121881,30.071625,0.223591257,16,0.055897814
61160,2,11,dry,TB_0095,J13,,,,,,,36.3310625,0.489078244,16,0.122269561,,35.38725,0.437321773,16,0.109330443,32.789375,0.553153731,16,0.138288433
61201,2,12,dry,TB_0437,A19,,,,cloudy,,,34.839625,0.194348784,16,0.048587196,,33.8781875,0.35926299,16,0.089815747,32.548,0.498448259,16,0.124612065
61202,2,12,dry,B100,A20,,,,cloudy,,,35.2626875,0.375034704,16,0.093758676,,33.8978125,0.330697086,16,0.082674271,32.8490625,0.496178794,16,0.124044699
61203,2,12,dry,TB_0564,A21,,,,cloudy,,,35.89725,0.22235692,16,0.05558923,,35.27075,0.29609897,16,0.074024742,33.5416875,0.236003028,16,0.059000757
61204,2,12,dry,TB_0513,A22,,,,cloudy,,,35.693,0.29785276,16,0.07446319,,35.2984375,0.477032489,16,0.119258122,31.3485625,0.769818331,16,0.192454583
61205,2,12,dry,TB_0550,A23,,,,cloudy,,,36.6460625,0.219098294,16,0.054774574,,35.8495,0.488221808,16,0.122055452,30.7775625,0.248928094,16,0.062232023
61206,2,12,dry,TB_0029,A24,,,,cloudy,,,37.6221875,0.156158987,16,0.039039747,,36.5384375,0.297371366,16,0.074342841,29.5496875,0.361624247,16,0.090406062
61207,2,12,dry,TB_0131,B19,,,,cloudy,,,36.2884375,0.387988654,16,0.096997164,,34.701125,0.445802628,16,0.111450657,35.6641875,0.69262806,16,0.173157015
61208,2,12,dry,TB_0362,B20,,,,cloudy,,,36.675375,0.306704391,16,0.076676098,,36.1749375,0.334523635,16,0.083630909,35.3271875,0.848102684,16,0.212025671
61209,2,12,dry,B100,B21,sm_probe,sm_probe,sm_probe,cloudy,,,36.242375,0.260095079,16,0.06502377,,34.9406875,0.488350928,16,0.122087732,32.013375,0.369228001,16,0.092307
61210,2,12,dry,TB_0336,B22,,,,cloudy,,,36.5641875,0.298409834,16,0.074602459,,35.28325,0.412178198,16,0.103044549,31.2779375,0.442048334,16,0.110512083
61211,2,12,dry,TB_0309,B23,,,,cloudy,,,36.7536875,0.298727684,16,0.074681921,,34.7608125,0.292172373,16,0.073043093,30.3465,0.219961512,16,0.054990378
61212,2,12,dry,TB_0640,B24,,,,cloudy,,,36.5983125,0.098834352,16,0.024708588,,35.048125,0.275913724,16,0.068978431,28.6110625,0.298961195,16,0.074740299
61213,2,12,dry,TB_0274,C19,beam,,beam,cloudy,beam,,34.7498125,0.134920331,16,0.033730083,,35.4759375,0.704950634,16,0.176237658,32.0225625,1.203927958,16,0.30098199
61214,2,12,dry,TB_0346,C20,beam,,beam,cloudy,beam,,36.8005625,0.438219879,16,0.10955497,,36.9208125,0.392697206,16,0.098174302,33.1054375,1.498202922,16,0.374550731
61215,2,12,dry,TB_0319,C21,beam,,beam,cloudy,beam,,35.892,0.270175005,16,0.067543751,,36.7476875,0.521271231,16,0.130317808,32.6100625,1.331187213,16,0.332796803
61216,2,12,dry,TB_0480,C22,beam,beam,beam,cloudy,beam,,36.0481875,0.556950174,16,0.139237543,,35.99775,0.342557343,16,0.085639336,30.61425,0.574933793,16,0.143733448
61217,2,12,dry,TB_0031,C23,beam,beam,beam,cloudy,beam,,36.1310625,0.383843452,16,0.095960863,,34.573625,0.687252004,16,0.171813001,29.6051875,0.341144978,16,0.085286244
61218,2,12,dry,B100,C24,beam,beam,beam,cloudy,beam,,35.85225,0.467281428,16,0.116820357,,32.9245625,0.484401344,16,0.121100336,27.9590625,0.594942179,16,0.148735545
61219,2,12,dry,TB_0641,D19,,,,cloudy,,,35.00225,0.158206827,16,0.039551707,,33.347,0.218160797,16,0.054540199,32.8628125,0.112041194,16,0.028010299
61220,2,12,dry,B100,D20,,,,cloudy,,,35.0908125,0.280639322,16,0.070159831,,33.8079375,0.354652782,16,0.088663196,32.7676875,0.51482809,16,0.128707023
61221,2,12,dry,TB_0560,D21,,,,cloudy,,,35.411,0.32072813,16,0.080182032,,34.6225,0.2817784,16,0.0704446,32.2759375,0.422649022,16,0.105662256
61222,2,12,dry,TB_0107,D22,,,,cloudy,,,35.8790625,0.288705956,16,0.072176489,,34.220375,0.431524719,16,0.10788118,30.7444375,0.404715368,16,0.101178842
61223,2,12,dry,TB_0471,D23,,,,cloudy,,,36.718875,0.152970531,16,0.038242633,,35.2083125,0.356856595,16,0.089214149,30.3130625,0.280952064,16,0.070238016
61224,2,12,dry,TB_0275,D24,sparse,,,cloudy,sparse,,49.453625,5.518519571,16,1.379629893,,37.019375,0.621167275,16,0.155291819,32.883125,1.099977326,16,0.274994331
61225,2,12,dry,TB_0281,E19,,,,cloudy,,,35.430625,0.268435188,16,0.067108797,,34.4749375,0.194372312,16,0.048593078,34.7148125,0.471145727,16,0.117786432
61226,2,12,dry,TB_0054,E20,,,,cloudy,,,35.3769375,0.24164091,16,0.060410227,,34.46825,0.360471081,16,0.09011777,33.655625,0.172472945,16,0.043118236
61227,2,12,dry,TB_0334,E21,,,,cloudy,,,35.6388125,0.207442271,16,0.051860568,,34.994375,0.351572634,16,0.087893158,33.7776875,0.251196794,16,0.062799198
61228,2,12,dry,TB_0402,E22,,,,cloudy,,,35.5665,0.209753824,16,0.052438456,,35.555875,0.358564522,16,0.089641131,32.7159375,0.573901324,16,0.143475331
61229,2,12,dry,TB_0363,E23,,,,cloudy,,,37.3915625,0.297744402,16,0.074436101,,36.970625,0.613572367,16,0.153393092,32.745125,0.333172403,16,0.083293101
61230,2,12,dry,TB_0486,E24,,,,cloudy,,,37.011125,0.245823209,16,0.061455802,,36.6210625,0.411671142,16,0.102917786,30.80425,0.491523685,16,0.122880921
61231,2,12,dry,TB_0135,F19,,,,cloudy,,,35.7184375,0.213532189,16,0.053383047,,34.48475,0.354290371,16,0.088572593,35.3314375,0.729296188,16,0.182324047
61232,2,12,dry,TB_0228,F20,sparse,sparse,sparse,cloudy,,,37.7329375,0.73639414,16,0.184098535,,39.1288125,1.295777564,16,0.323944391,36.7283125,0.731956075,16,0.182989019
61233,2,12,dry,TB_0382,F21,,,,cloudy,,,35.6628125,0.223020543,16,0.055755136,,37.064875,0.56692526,16,0.141731315,32.6514375,0.364428314,16,0.091107078
61234,2,12,dry,B100,F22,,,,cloudy,,,35.768875,0.297100628,16,0.074275157,,36.6501875,0.648213568,16,0.162053392,31.3388125,0.389555339,16,0.097388835
61235,2,12,dry,TB_0509,F23,,,,cloudy,,,36.8135,0.247825207,16,0.061956302,,37.284375,0.365110371,16,0.091277593,30.6084375,0.426095446,16,0.106523862
61236,2,12,dry,TB_0006,F24,,,,cloudy,,,36.743375,0.371648736,16,0.092912184,,36.1334375,0.321379727,16,0.080344932,28.989875,0.352773936,16,0.088193484
61237,2,12,dry,TB_0529,G19,,,,cloudy,,,35.19425,0.177988951,16,0.044497238,,33.7550625,0.506862962,16,0.126715741,33.84625,0.184773555,16,0.046193389
61238,2,12,dry,TB_0347,G20,,,,cloudy,,,34.9204375,0.159290079,16,0.03982252,,34.7399375,0.189771255,16,0.047442814,33.60875,0.477040809,16,0.119260202
61239,2,12,dry,TB_0025,G21,,,,cloudy,,,35.4908125,0.200715792,16,0.050178948,,35.402125,0.35857921,16,0.089644803,31.3111875,0.571891041,16,0.14297276
61240,2,12,dry,TB_0414,G22,,,,cloudy,,,36.1203125,0.487371415,16,0.121842854,,35.547875,0.599732704,16,0.149933176,30.7123125,0.594112977,16,0.148528244
61241,2,12,dry,TB_0492,G23,,,,cloudy,,,36.0310625,0.275894779,16,0.068973695,,35.5279375,0.6380571,16,0.159514275,29.1664375,0.386582974,16,0.096645744
61242,2,12,dry,TB_0104,G24,,,,cloudy,,,36.33225,0.392437936,16,0.098109484,,35.7838125,0.660105872,16,0.165026468,29.0165,0.308307855,16,0.077076964
61243,2,12,dry,TB_0201,H19,,,,cloudy,,,35.2343125,0.400979421,16,0.100244855,,33.5076875,0.246380659,16,0.061595165,30.9508125,0.550082445,16,0.137520611
61244,2,12,dry,TB_0534,H20,,,,cloudy,,,35.938125,0.427028941,16,0.106757235,,34.3051875,0.524676055,16,0.131169014,32.907875,0.502901564,16,0.125725391
61245,2,12,dry,B100,H21,,,,cloudy,,,35.4728125,0.507155626,16,0.126788907,,34.478875,0.566041915,16,0.141510479,32.0016875,0.712136852,16,0.178034213
61246,2,12,dry,TB_0569,H22,,,,cloudy,,,36.3488125,0.29782371,16,0.074455928,,35.204375,0.395792349,16,0.098948087,31.9980625,0.320914208,16,0.080228552
61247,2,12,dry,TB_0003,H23,,,,cloudy,,,36.829,0.400473719,16,0.10011843,,36.0434375,0.585420643,16,0.146355161,31.1626875,1.184461268,16,0.296115317
61248,2,12,dry,TB_0612,H24,,,,cloudy,,,37.1103125,0.227230491,16,0.056807623,,37.5425625,0.439631356,16,0.109907839,30.4319375,0.323685129,16,0.080921282
61249,2,12,dry,B100,I19,,,,cloudy,,,35.1689375,0.386822348,16,0.096705587,,34.0501875,0.549920627,16,0.137480157,31.3701875,0.593703093,16,0.148425773
61250,2,12,dry,TB_0297,I20,,,,cloudy,,,34.858625,0.302278431,16,0.075569608,,34.3098125,0.49671081,16,0.124177703,31.31575,0.789624932,16,0.197406233
61251,2,12,dry,TB_0159,I21,,,,cloudy,,,36.8285,0.511325989,16,0.127831497,,35.6445,0.485570729,16,0.121392682,33.0623125,0.760894887,16,0.190223722
61252,2,12,dry,TB_0126,I22,,,,cloudy,,,35.6324375,0.228875794,16,0.057218949,,34.5380625,0.41994261,16,0.104985653,31.4053125,0.401024973,16,0.100256243
61253,2,12,dry,TB_0381,I23,,,,cloudy,,,35.57925,0.342551505,16,0.085637876,,35.0955,0.760881156,16,0.190220289,30.5480625,0.443066356,16,0.110766589
61254,2,12,dry,A10,I24,sparse,,,cloudy,sparse,,43.1694375,3.739270659,16,0.934817665,,36.592375,0.820564186,16,0.205141046,34.255625,2.643808487,16,0.660952122
61255,2,12,dry,TB_0487,J19,,,,cloudy,,,34.6903125,0.128559568,16,0.032139892,,33.4764375,0.361501493,16,0.090375373,30.737125,0.2617594,16,0.06543985
61256,2,12,dry,TB_0261,J20,,,,cloudy,,,34.5975,0.257498479,16,0.06437462,,33.2729375,0.289750345,16,0.072437586,29.094125,0.185503953,16,0.046375988
61257,2,12,dry,TB_0294,J21,,,,cloudy,,,35.186875,0.224481588,16,0.056120397,,33.7800625,0.334153152,16,0.083538288,30.135125,0.230578078,16,0.057644519
61258,2,12,dry,TB_0353,J22,,,,cloudy,,,35.5449375,0.236994647,16,0.059248662,,34.33475,0.404594694,16,0.101148674,31.32975,1.212855391,16,0.303213848
61259,2,12,dry,B100,J23,,,,cloudy,,,34.5900625,0.202524227,16,0.050631057,,34.2438125,0.77270091,16,0.193175227,30.3455625,0.598102329,16,0.149525582
61260,2,12,dry,TB_0386,J24,,,,cloudy,,,34.9561875,0.363984472,16,0.090996118,,33.884875,0.328201336,16,0.082050334,29.041,0.661662149,16,0.165415537
61301,2,13,wet,TB_0423,A6,,,,cloudy,,,35.63775,0.146440204,16,0.036610051,,33.2300625,0.117529837,16,0.029382459,29.7294375,0.233835546,16,0.058458886
61302,2,13,wet,B100,A5,,,,cloudy,,,35.6978125,0.290236506,16,0.072559126,,33.367625,0.261629732,16,0.065407433,29.6889375,0.330768493,16,0.082692123
61303,2,13,wet,TB_0037,A4,,,,cloudy,,,36.6780625,0.279005249,16,0.069751312,,33.9458125,0.271950784,16,0.067987696,29.769375,0.280743982,16,0.070185995
61304,2,13,wet,BLANK,A3,blank,blank,,cloudy,blank,,36.1466875,0.259026825,16,0.064756706,,40.6231875,1.605076871,16,0.401269218,31.67625,0.627682776,16,0.156920694
61305,2,13,wet,TB_0500,A2,,,,cloudy,,,35.314875,0.202692501,16,0.050673125,,35.4815625,0.310722592,16,0.077680648,29.875625,0.251328702,16,0.062832176
61306,2,13,wet,TB_0063,A1,,,,cloudy,,,35.1143125,0.147690089,16,0.036922522,,34.027375,0.175778601,16,0.04394465,30.5091875,0.174191167,16,0.043547792
61307,2,13,wet,TB_0428,B6,beam,beam,,cloudy,,,35.184125,0.473218043,16,0.118304511,,32.796125,0.223950553,16,0.055987638,29.6670625,0.293306317,16,0.073326579
