"Awning_2","leaf_rolling","60221","1","","","","","","",
"Awning_2","leaf_angle","60221","2","","","","","","",
"Awning_2","leaf_rolling","60221","2","","","","","","",
"Awning_2","leaf_angle","60221","3","","","","","","",
"Awning_2","leaf_rolling","60221","3","","","","","","",
"Awning_2","leaf_angle","60222","1","","","","","","",
"Awning_2","leaf_rolling","60222","1","","","","","","",
"Awning_2","leaf_angle","60222","2","","","","","","",
"Awning_2","leaf_rolling","60222","2","","","","","","",
"Awning_2","leaf_angle","60222","3","","","","","","",
"Awning_2","leaf_rolling","60222","3","","","","","","",
"Awning_2","leaf_angle","60223","1","","","","","","",
"Awning_2","leaf_rolling","60223","1","","","","","","",
"Awning_2","leaf_angle","60223","2","","","","","","",
"Awning_2","leaf_rolling","60223","2","","","","","","",
"Awning_2","leaf_angle","60223","3","","","","","","",
"Awning_2","leaf_rolling","60223","3","","","","","","",
"Awning_2","leaf_angle","60224","1","","","","","","",
"Awning_2","leaf_rolling","60224","1","","","","","","",
"Awning_2","leaf_angle","60224","2","","","","","","",
"Awning_2","leaf_rolling","60224","2","","","","","","",
"Awning_2","leaf_angle","60224","3","","","","","","",
"Awning_2","leaf_rolling","60224","3","","","","","","",
"Awning_2","leaf_angle","60225","1","","","","","","",
"Awning_2","leaf_rolling","60225","1","","","","","","",
"Awning_2","leaf_angle","60225","2","","","","","","",
"Awning_2","leaf_rolling","60225","2","","","","","","",
"Awning_2","leaf_angle","60225","3","","","","","","",
"Awning_2","leaf_rolling","60225","3","","","","","","",
"Awning_2","leaf_angle","60226","1","","","","","","",
"Awning_2","leaf_rolling","60226","1","","","","","","",
"Awning_2","leaf_angle","60226","2","","","","","","",
"Awning_2","leaf_rolling","60226","2","","","","","","",
"Awning_2","leaf_angle","60226","3","","","","","","",
"Awning_2","leaf_rolling","60226","3","","","","","","",
"Awning_2","leaf_angle","60227","1","","","","","","",
"Awning_2","leaf_rolling","60227","1","","","","","","",
"Awning_2","leaf_angle","60227","2","","","","","","",
"Awning_2","leaf_rolling","60227","2","","","","","","",
"Awning_2","leaf_angle","60227","3","","","","","","",
